employee_id,employee_name,department,working_hours_per_day,sleep_hours,stress_level,meetings_per_day,work_mode,productivity_score,salary,leaves_taken,burnout_risk
EMP4377,Autumn George,IT,7.5,6.0,4,0,Hybrid,79,192552.0,0,High
EMP5976,Dr. Alexis Fleming,Sales,9.0,8.3,10,7,Hybrid,55,39295.0,5,Low
EMP3226,Joseph Chan,Marketing,5.3,7.1,9,9,Onsite,44,243207.0,3,Medium
EMP2860,Anthony Johnson,Sales,7.7,7.8,high,2,Remote,60,229890.0,20,High
EMP1848,Jerry Garner,HR,12.7,4.4,6,4,Hybrid,89,246646.0,1,Medium
EMP1228,,IT,11.0,,3,6,Onsite,72,39526.0,26,Low
EMP5573,Shelby Delgado,IT,7.9,5.5,10,4,Hybrid,52,77289.0,18,High
EMP4954,Caroline Garcia,HR,4.7,8.1,7,4,Remote,40,244309.0,7,High
EMP2730,Joseph Trevino,IT,10.4,8.3,8,12,Remote,58,83886.0,16,High
EMP4929,Richard Harris,Operations,6.6,4.5,1,12,Onsite,43,106557.0,19,High
EMP4635,Emily Lowe,Finance,12.9,6.1,2,2,Onsite,75,123332.0,10,Low
EMP3313,Christopher Mccullough,Marketing,11.1,4.2,10,7,Hybrid,83,56530.0,26,High
EMP4480,Suzanne Reyes,Sales,5.3,8.9,8,6,Remote,50,28700.0,18,Medium
EMP1248,,Operations,7.6,3.7,7,9,Onsite,59,233864.0,28,High
EMP3168,Krystal Murphy,IT,14.0,6.9,9,2,Hybrid,82,172102.0,24,Low
EMP1465,,Finance,11.8,7.3,5,6,Hybrid,97,123690.0,27,Medium
EMP1653,Amy Ross,Sales,14.6,7.9,4,8,Remote,83,155429.0,24,High
EMP5856,Jimmy Burton,HR,4.7,3.8,4,7,Onsite,71,182933.0,25,High
EMP4671,Paul Crawford,HR,9.1,6.4,1,5,Onsite,54,105642.0,14,Low
EMP5842,,Sales,7.4,5.4,7,6,Remote,78,105899.0,22,Medium
EMP5773,Stephanie Smith,Marketing,13.0,7.3,7,6,Remote,95,90983.0,15,High
EMP3586,,Finance,5.4,7.1,2,7,Hybrid,88,36364.0,15,High
EMP1800,Amanda Morrison,Marketing,12.4,4.7,4,2,Onsite,75,35310.0,30,Low
EMP2197,Gregg Johnson,Operations,11.2,5.2,2,1,Onsite,45,56995.0,15,High
EMP5609,Emily Mason,Operations,9.2,3.2,3,9,Onsite,98,216821.0,6,High
EMP3534,Wendy Anderson,HR,4.3,4.8,10,11,Hybrid,90,57353.0,24,High
EMP5840,Hannah Gutierrez,HR,12.9,4.2,1,8,Onsite,69,166163.0,29,High
EMP3210,Michael Aguilar,Operations,13.8,5.4,7,7,Remote,52,166366.0,24,Low
EMP4995,Nancy Nunez,Finance,12.5,3.5,6,12,Onsite,50,239190.0,10,High
EMP5747,Kaylee Green,IT,9.7,3.9,5,3,Hybrid,99,139960.0,17,Medium
EMP2057,Samantha Williams,Finance,11.1,8.7,1,5,Remote,67,246339.0,13,High
EMP1088,Amber Williamson,Finance,10.4,,9,5,remote,67,220542.0,17,High
EMP4112,Mrs. Sydney Fisher,Marketing,6.1,6.1,6,10,Hybrid,94,233105.0,25,Medium
EMP4431,Stephanie Perez,Marketing,8.5,5.9,8,11,Hybrid,95,50767.0,16,Medium
EMP4862,,IT,6.6,3.8,1,7,Hybrid,67,44177.0,10,Low
EMP5789,Ronald Davenport,,7.6,7.1,1,11,Onsite,47,182287.0,19,Low
EMP2126,Gregory Green,IT,4.3,3.1,4,10,Onsite,82,41560.0,7,Low
EMP4630,Alvin Palmer,Support,13.2,9.0,9,11,REMOTE,good,208417.0,24,Medium
EMP1911,Margaret Bentley,IT,7.3,8.8,4,7,Onsite,80,247123.0,25,Low
EMP3154,Kelly Coleman,Support,7.2,8.8,2,3,Onsite,59,170366.0,0,Medium
EMP5764,Benjamin Liu,HR,9.5,3.4,3,7,Onsite,72,119777.0,28,Low
EMP5670,Lindsay Pena,IT,11.7,6.4,7,7,Remote,45,55141.0,25,High
EMP1144,Laura Harmon,Operations,8.4,4.1,2,7,Onsite,45,198740.0,6,High
EMP4933,Shelia Francis,Sales,13.0,8.1,7,5,Remote,82,88858.0,26,Medium
EMP1315,Victor Briggs,IT,9.5,8.8,1,1,Hybrid,67,85855.0,26,High
EMP4116,John Ramsey,Operations,4.4,7.4,6,5,Onsite,40,98949.0,19,Low
EMP3885,Antonio Sanders,Operations,9.8,8.0,3,7,Remote,52,176443.0,13,Medium
EMP2371,Jessica Haas,IT,12.0,7.9,9,0,Hybrid,99,205418.0,27,Low
EMP4403,Steven Lawson,IT,12.6,6.7,3,2,Hybrid,93,48132.0,18,Low
EMP5174,Kevin Murphy,Sales,12.5,7.1,8,0,Onsite,52,224148.0,27,Medium
EMP5479,Dustin Hill,Sales,4.5,8.5,4,8,Remote,75,191797.0,14,High
EMP1721,Robin Gonzalez,HR,5.5,7.2,5,5,Onsite,73,133464.0,16,Low
EMP2391,Katie Huber,IT,13.9,3.9,1,10,Remote,70,137177.0,10,Medium
EMP4989,Rachel Nelson,Finance,9.7,6.5,5,1,Remote,47,119021.0,0,High
EMP3815,Kimberly White,Sales,8.6,3.4,3,12,remote,80,110816.0,11,Medium
EMP3902,David Cruz,Support,10.7,3.8,3,12,Remote,71,72233.0,17,Low
EMP2436,Joseph Wright,HR,7.5,7.2,7,2,Remote,80,175412.0,17,Medium
EMP3855,Diana Mccarthy,it,6.8,8.2,4,12,Remote,89,60377.0,6,Low
EMP5368,Mr. Phillip Maddox Jr.,Sales,9.0,7.1,5,11,Remote,100,218411.0,28,Medium
EMP4599,,IT,8.1,5.8,4,6,Remote,60,133777.0,4,High
EMP5935,Holly Boone,Marketing,14.7,7.0,7,3,Onsite,97,222531.0,28,High
EMP5406,Erin Perez,Marketing,4.4,6.8,5,0,Hybrid,89,120563.0,7,Low
EMP4999,William Woods,HR,8.7,7.8,5,2,Hybrid,51,184685.0,28,High
EMP4770,Brandon Short,IT,9.0,6.0,8,1,Remote,94,152384.0,22,Low
EMP1100,Maria Lyons,IT,11.6,8.5,10,10,Onsite,91,76857.0,13,Low
EMP4786,Elijah Hess,Marketing,10.5,6.6,7,1,Onsite,53,161158.0,4,Medium
EMP5151,Mark Stone,HR,5.6,8.7,4,11,Remote,63,204097.0,27,High
EMP1731,Karen Morse,Sales,13.2,4.8,6,8,Onsite,74,,6,Medium
EMP5222,Natalie Russo,IT,8.2,6.9,2,9,Onsite,94,157340.0,7,Medium
EMP4351,,Operations,7.5,5.1,4,7,Hybrid,100,243738.0,11,Medium
EMP1831,Randy Reynolds,Sales,9.8,5.9,2,7,Remote,71,88048.0,2,High
EMP2242,Lawrence Wise,HR,12.0,4.1,5,12,Onsite,47,94082.0,22,Medium
EMP3554,Deborah Casey,Support,11.3,6.1,5,10,Onsite,65,85093.0,18,Medium
EMP5290,Maria Brown,Sales,8.3,7.9,9,7,Remote,44,26339.0,16,Low
EMP1486,,IT,4.2,6.0,2,5,Hybrid,85,195535.0,25,High
EMP3299,Kevin Morrow,Finance,8.0,3.6,10,0,Onsite,95,213689.0,3,Low
EMP3805,Sabrina Mckinney,HR,11.6,5.0,3,12,Remote,76,235988.0,9,Low
EMP1109,Timothy Kaiser,Support,13.6,5.8,1,3,REMOTE,73,119838.0,19,High
EMP4727,Kathryn Parrish,Support,7.4,7.1,7,11,Hybrid,49,53794.0,23,High
EMP2606,Shelby Smith,Operations,10.3,3.2,6,5,Onsite,42,63469.0,19,Low
EMP5822,Samantha Rodriguez,HR,9.3,3.3,4,3,Remote,74,221767.0,11,Low
EMP5041,Christy Lara,Operations,9.7,7.2,4,6,Remote,76,123836.0,23,Medium
EMP4554,Tammy Mendoza,Marketing,10.2,7.5,10,2,Onsite,84,53209.0,14,Low
EMP4179,Melanie Baker,Operations,14.7,4.9,5,7,Remote,100,38475.0,20,Low
EMP3813,Cynthia Thornton,IT,5.8,8.6,6,7,Remote,41,27207.0,9,High
EMP5803,Christina Villegas,HR,13.4,6.8,10,9,Hybrid,90,147062.0,0,Medium
EMP5784,Todd Reed,Marketing,7.8,4.7,7,9,Onsite,69,91309.0,11,High
EMP2261,Darryl Howe,Operations,7.2,6.8,5,2,Remote,57,232256.0,1,Low
EMP2553,,Finance,8.3,7.6,8,5,Onsite,59,244846.0,16,Low
EMP4519,Kelly Benson,HR,13.3,6.1,5,0,Onsite,50,216217.0,4,High
EMP3633,,,8.1,7.4,3,2,Hybrid,77,99930.0,3,Medium
EMP2760,Christopher Krueger,Operations,9.2,7.2,2,10,Hybrid,62,42147.0,30,High
EMP3057,Adam Bishop,Marketing,12.2,3.8,2,9,Remote,40,53004.0,28,Medium
EMP4887,Terry Martinez,HR,5.1,4.3,4,12,Onsite,90,227359.0,9,Low
EMP4686,Michael Miller,Sales,14.3,3.0,1,9,Remote,53,117002.0,23,Low
EMP5073,Andrew White,Operations,7.8,4.7,8,2,Remote,83,224911.0,29,High
EMP3995,Joyce Morton,Marketing,11.2,8.4,9,1,Remote,good,25386.0,6,Low
EMP2295,,IT,9.7,8.9,3,11,Remote,53,129963.0,19,Medium
EMP4193,John Flowers,Marketing,4.9,6.8,5,11,Remote,99,184844.0,3,Medium
EMP5895,Timothy Willis,Marketing,12.1,3.6,1,9,Hybrid,49,232132.0,3,Medium
EMP4908,Natasha Mora,HR,7.4,8.7,6,1,Hybrid,84,209515.0,7,High
EMP2158,Michael Townsend,Operations,5.1,7.6,7,8,Hybrid,66,196578.0,9,Low
EMP4109,Carrie Mathews,IT,9.2,7.2,1,2,Onsite,97,155038.0,8,High
EMP1297,Diana Diaz,HR,13.7,5.8,8,12,Hybrid,93,108947.0,29,Medium
EMP5774,James King,Finance,7.9,3.1,6,10,Hybrid,48,178646.0,13,Medium
EMP2870,Kyle Cooper,Sales,12.3,3.6,5,7,Hybrid,57,76847.0,22,Medium
EMP3319,Jonathan Spears,Operations,13.3,3.6,7,0,Onsite,93,66512.0,21,Low
EMP5332,Matthew Lamb,Marketing,14.1,9.0,7,7,Hybrid,81,37051.0,3,Medium
EMP1308,Tracy Hernandez,IT,10.2,8.9,4,4,Onsite,83,242071.0,27,High
EMP1230,Brittany Willis,Sales,6.2,8.7,5,2,Remote,80,104383.0,19,High
EMP1724,Anthony Jones,Sales,9.5,7.4,8,7,Remote,91,72161.0,28,High
EMP1733,Brandon Chen,,10.9,8.1,10,9,Hybrid,64,74120.0,19,High
EMP4481,Antonio Long,HR,10.3,3.5,7,3,Onsite,41,232119.0,27,High
EMP5458,Jenna Hayes,Finance,9.6,7.3,3,7,Hybrid,68,228414.0,10,Medium
EMP4534,Deanna Watson,IT,7.1,8.1,6,6,Onsite,62,160471.0,23,High
EMP4803,Sean Hanna,HR,11.3,6.2,8,9,Onsite,73,228616.0,15,Medium
EMP5147,Christopher Boyd,Support,14.4,8.4,9,10,Remote,72,67998.0,24,Medium
EMP3683,Margaret Clements,Marketing,14.9,6.3,7,3,Hybrid,40,64158.0,29,Low
EMP3755,Dr. Kevin Bradley II,Sales,9.0,,1,10,Remote,67,236299.0,17,Low
EMP4654,Anthony Jackson,Sales,7.8,4.4,6,7,Onsite,48,224246.0,4,Medium
EMP3309,Joseph Robinson,Sales,14.1,3.2,5,9,Remote,55,167574.0,24,High
EMP3284,William Quinn,IT,11.7,5.2,6,11,Onsite,64,245108.0,25,High
EMP5334,Robert Johnson,HR,14.5,4.2,3,5,Hybrid,49,96700.0,5,Low
EMP2451,Kristine Quinn,Marketing,10.1,3.3,7,11,Onsite,48,137648.0,22,Low
EMP4199,Melissa Zamora,Marketing,7.8,8.6,1,9,Onsite,86,194295.0,18,Low
EMP3598,David Bolton,Support,12.7,8.9,6,11,Hybrid,85,61927.0,18,Medium
EMP4065,Tara Guerra,Marketing,12.0,6.5,7,12,Remote,71,235739.0,12,Medium
EMP1296,,Finance,7.5,4.7,8,8,Hybrid,81,119177.0,9,High
EMP3059,Heather Hall,Support,7.7,4.1,10,11,Remote,95,52229.0,20,Medium
EMP2773,Brandon Thomas,Sales,10.6,6.4,8,11,Remote,94,227370.0,5,Medium
EMP2702,Michelle Jones,Sales,12.1,3.9,7,0,Onsite,74,123837.0,24,High
EMP4424,Kathleen Madden,Sales,5.0,7.6,7,2,Remote,74,193479.0,0,Low
EMP1926,,Marketing,10.6,7.6,6,5,Onsite,93,178177.0,23,High
EMP4123,Kathleen Reyes,Marketing,9.4,8.1,9,8,Onsite,49,58755.0,6,High
EMP3117,Connie Rose,HR,8.1,3.3,1,10,Remote,70,38903.0,13,Medium
EMP4960,Shelly Bailey,Operations,12.6,4.3,1,6,Onsite,56,31372.0,19,Low
EMP4950,Amanda Pace,Marketing,14.9,7.6,9,8,Remote,48,61623.0,0,Low
EMP5778,Cody Baker,Operations,13.8,4.0,9,7,Onsite,90,203110.0,7,Medium
EMP4548,Jasmine Calhoun,HR,12.1,8.9,5,7,Remote,95,135355.0,28,High
EMP2477,Susan Escobar,Marketing,6.6,5.0,6,10,Hybrid,66,43715.0,20,Low
EMP5420,Kristina Delgado,Support,13.7,5.9,8,3,Remote,73,76462.0,7,Medium
EMP1438,Samuel Adams,Marketing,8.3,6.3,8,2,Remote,43,119589.0,0,Medium
EMP2115,James Hernandez,Operations,7.0,6.8,5,10,Onsite,98,42496.0,22,Low
EMP4409,Monica Zhang,HR,7.5,6.0,4,5,Remote,71,48398.0,19,Medium
EMP2526,Alexandra Diaz,Sales,4.8,6.0,7,0,Onsite,40,219681.0,26,Low
EMP1491,Mark Randolph,Marketing,9.5,6.7,5,8,Hybrid,52,fifty thousand,22,Low
EMP4940,Desiree Mullen,Operations,8.0,3.0,4,9,Remote,85,87216.0,8,Medium
EMP2344,Charles Williams,HR,12.1,8.9,6,2,Hybrid,55,196054.0,28,Low
EMP4662,Samuel Campbell,Operations,9.5,7.4,9,5,Hybrid,67,127797.0,30,Low
EMP2345,Kristen Jensen,Finance,9.9,4.5,7,12,Remote,56,197820.0,1,Low
EMP2057,Samantha Williams,Finance,11.1,8.7,1,5,Remote,67,246339.0,13,High
EMP1149,Erin Young,Sales,12.2,6.2,2,7,Onsite,68,228952.0,11,Low
EMP5524,,Support,9.2,3.3,8,9,Remote,58,74373.0,4,High
EMP3227,Oscar Morris,IT,5.8,4.2,6,9,Remote,55,95551.0,25,Medium
EMP2873,Frances Hardy,Support,7.6,8.0,1,10,Onsite,58,109938.0,18,Low
EMP3124,Adam Aguilar,Marketing,11.4,7.4,7,4,Onsite,50,30428.0,7,Low
EMP4858,Robin Williams,Sales,11.9,4.3,5,9,Onsite,56,224777.0,2,Medium
EMP4892,Brandy Newman,HR,5.7,7.7,7,0,Remote,40,68498.0,4,Low
EMP1437,Mitchell Long,HR,10.1,8.6,9,4,Remote,82,98799.0,9,Low
EMP1691,Samantha Richard,Operations,11.2,,7,8,Onsite,83,185549.0,27,Low
EMP1465,,Finance,11.8,7.3,5,6,Hybrid,97,123690.0,27,Medium
EMP3481,Jeffrey Hodge,Sales,8.8,6.2,6,8,Hybrid,75,46378.0,23,High
EMP1544,Ricky Burke,Marketing,10.3,4.4,5,6,Hybrid,64,143259.0,20,Medium
EMP4905,Brian Johnson,Marketing,13.3,5.3,10,2,Hybrid,96,104632.0,23,High
EMP2666,Kelly Shelton,Marketing,5.6,5.0,6,11,Onsite,60,142888.0,9,Medium
EMP2424,Kimberly Robinson,Marketing,9.4,7.0,7,6,Hybrid,84,234677.0,3,Medium
EMP1012,Natasha Becker,Support,13.9,5.4,4,2,Remote,72,154372.0,2,Low
EMP1093,Thomas Christian,HR,5.1,3.1,5,7,Remote,70,,10,Medium
EMP5790,Jennifer Davis,Sales,12.5,8.5,7,2,Hybrid,good,136298.0,29,High
EMP4075,Emily Martin,Finance,5.5,8.8,6,7,Hybrid,99,102404.0,21,Medium
EMP5851,Kristi Moss,Sales,9.5,6.3,9,11,Remote,73,148437.0,30,Medium
EMP4976,Katrina Gibson,Marketing,4.1,6.7,1,8,Hybrid,58,61104.0,17,High
EMP1907,Bryan Rogers,IT,11.1,6.6,2,4,Onsite,47,113498.0,5,Medium
EMP1599,Karla Martin,IT,12.5,7.5,8,10,Hybrid,69,178833.0,27,Low
EMP5892,Kristy Ramirez,IT,11.0,6.3,2,3,Onsite,74,197397.0,16,Low
EMP4103,Leonard Barnett,Operations,10.7,3.4,9,3,Hybrid,47,32721.0,0,Medium
EMP5844,Sierra Woods,HR,13.7,7.5,1,8,Hybrid,60,112920.0,18,High
EMP3052,Phillip Long,Support,8.5,3.2,5,5,Remote,51,211594.0,2,High
EMP5252,Emily Moore,Sales,9.9,5.2,2,2,remote,63,194258.0,15,Low
EMP1994,Lisa Donovan,IT,13.1,8.4,1,12,Onsite,44,113535.0,13,Low
EMP4379,Matthew Vasquez,Operations,4.4,8.8,10,0,Remote,49,146265.0,25,Medium
EMP2117,,IT,8.5,4.0,4,8,Onsite,42,,0,High
EMP1416,Wendy Stokes,Finance,6.0,4.9,4,0,Remote,97,237517.0,24,Medium
EMP2675,Jamie Wong,Operations,7.6,6.3,5,8,Remote,73,239252.0,9,Low
EMP2705,Marcus Sutton,,7.4,5.8,5,2,Onsite,60,197064.0,17,High
EMP3459,Geoffrey Taylor,Operations,9.6,7.2,5,1,Onsite,44,167281.0,9,Low
EMP4243,David Hughes,Operations,11.9,7.0,6,3,Onsite,75,177190.0,22,Medium
EMP3133,Theresa Coleman,Sales,14.1,4.3,6,3,Hybrid,93,,8,High
EMP1429,Grant Hall,Operations,12.2,4.4,6,2,Onsite,80,48258.0,26,High
EMP1718,Christian Smith,Sales,8.6,4.1,5,9,Onsite,82,206276.0,22,High
EMP2617,Barbara Lopez,Sales,14.6,6.8,9,5,Hybrid,45,79408.0,23,Medium
EMP5374,Adam Smith,Sales,14.0,7.3,6,10,Remote,77,244814.0,13,High
EMP2557,David Sloan,Operations,10.2,9.0,4,6,Remote,63,71925.0,29,Low
EMP2176,Bradley Montgomery,Operations,11.9,,2,10,Hybrid,48,165127.0,20,Low
EMP1505,Wendy Newman,it,4.6,6.9,3,8,Remote,94,148021.0,27,Low
EMP3437,Mario Garcia,IT,14.2,8.9,4,12,Remote,59,237582.0,17,High
EMP5871,Jonathan Martinez,Operations,6.4,4.6,2,8,Hybrid,54,61394.0,21,Low
EMP4503,Kristen Stewart,Sales,7.3,3.4,3,3,Remote,90,136139.0,17,Low
EMP2400,Deanna Harper,Sales,13.8,5.3,7,4,Onsite,59,74957.0,1,High
EMP3833,Javier Buckley,Support,6.8,7.7,1,6,Hybrid,82,206130.0,8,High
EMP4479,Jennifer Lynch,Sales,12.4,4.5,2,2,Hybrid,88,136231.0,0,High
EMP4992,Cody Cabrera,HR,11.3,8.9,1,5,Hybrid,72,244533.0,17,High
EMP5382,Richard Roman,HR,9.5,7.5,2,3,Onsite,88,248654.0,13,Medium
EMP4185,Dana Russell,Marketing,8.8,8.6,10,5,Onsite,70,82312.0,24,High
EMP5616,David Harrison,HR,,7.3,4,9,Remote,75,108640.0,22,High
EMP2961,Aaron Thompson,Marketing,5.2,4.4,5,6,Hybrid,77,182212.0,27,Low
EMP3450,Joann Ray,Support,11.0,5.4,10,5,Hybrid,98,86291.0,10,High
EMP2620,Jessica Foster,HR,14.1,3.8,10,1,Remote,46,128743.0,6,High
EMP4958,Bryan Nelson,it,6.0,6.7,5,4,Remote,59,204252.0,16,High
EMP3146,Joan Rodriguez DDS,Operations,7.0,5.0,2,1,Onsite,56,34563.0,22,Medium
EMP3233,Juan Vasquez,Marketing,9.8,6.4,10,11,Remote,93,59507.0,24,Medium
EMP4439,Jessica Williams,Support,,6.6,8,6,Remote,58,31537.0,17,High
EMP2902,Jerome Allen,Finance,7.8,4.0,7,5,Remote,69,116078.0,24,High
EMP3370,Sara Rubio,HR,,6.1,7,7,Remote,85,154639.0,17,Low
EMP4779,Lisa Carr,IT,12.0,4.3,2,8,Hybrid,45,115292.0,12,Medium
EMP4868,Tom Martin,Operations,8.2,,9,1,Onsite,66,158236.0,15,High
EMP5864,William Collins,HR,11.0,7.5,2,7,Remote,64,114850.0,26,Medium
EMP3662,Brian Fowler,Support,10.6,,9,7,Onsite,60,210662.0,30,High
EMP1287,Matthew Sims,Sales,7.5,6.6,6,3,Remote,59,62554.0,21,Medium
EMP4361,Timothy Le,Sales,6.2,6.9,9,2,Onsite,45,101704.0,14,Low
EMP3341,Nancy Johnson,Support,13.2,3.5,2,3,Onsite,93,54608.0,18,Low
EMP5258,Tyler Kelly,Sales,6.2,8.8,10,6,Remote,73,163757.0,11,Medium
EMP2175,Randy Miller,Marketing,11.7,3.6,1,2,Hybrid,99,110590.0,28,Low
EMP4820,Daniel Murray,Sales,13.1,6.5,4,12,Remote,70,,10,High
EMP1393,,Marketing,11.4,3.3,4,12,Remote,73,37039.0,30,Medium
EMP4305,Corey Wright,Sales,14.8,6.4,1,10,Remote,54,146807.0,17,High
EMP3527,,Operations,6.9,7.1,8,0,Remote,47,155343.0,6,High
EMP3596,Jordan Burton,Marketing,6.0,5.4,2,0,Onsite,59,85814.0,21,High
EMP5246,John Acosta,Finance,5.5,5.6,4,4,Onsite,48,64177.0,17,Medium
EMP1803,Candice Miller,IT,12.7,,8,8,Remote,93,237802.0,14,Medium
EMP2438,Amber Stone,IT,4.9,3.1,2,3,Hybrid,42,237338.0,4,Medium
EMP2890,Michael Harper,IT,9.3,6.6,4,1,Remote,79,53117.0,28,High
EMP2912,Kendra Davis,Finance,13.1,6.3,2,3,Remote,41,29251.0,0,Low
EMP3515,,Support,8.8,6.4,5,6,Onsite,64,215875.0,19,Medium
EMP5719,Kenneth Edwards,Finance,14.6,6.6,10,2,Remote,45,241235.0,30,Low
EMP3503,Kelly Ramos,Finance,11.5,6.6,4,11,Remote,54,173780.0,13,Medium
EMP3659,,Support,5.9,5.7,4,6,Remote,75,104876.0,30,Low
EMP4875,Cody Rodriguez,HR,14.9,5.2,5,5,Hybrid,58,184269.0,17,Medium
EMP3298,Bradley Jenkins,Support,9.4,5.5,1,8,Onsite,40,160489.0,3,High
EMP5820,Bobby Salas,Operations,10.9,5.8,3,2,Onsite,98,140719.0,12,Low
EMP3702,Nicholas Chen,IT,5.1,3.7,9,5,Hybrid,71,121532.0,19,Low
EMP2954,Robin Clark,IT,8.3,3.7,3,1,Remote,63,224262.0,25,Low
EMP3663,Nichole Taylor,IT,4.2,8.7,8,7,Hybrid,64,49896.0,20,High
EMP4915,Kenneth Scott,Operations,5.2,4.4,10,4,Hybrid,45,73712.0,26,Medium
EMP2293,Patrick Logan,Marketing,12.3,,1,6,Onsite,93,136049.0,21,High
EMP5160,Eric Ortiz,Sales,7.2,3.8,2,2,Remote,41,227708.0,5,High
EMP1414,Jennifer Williams,IT,11.1,7.8,4,10,Hybrid,91,167516.0,25,High
EMP2020,Jane Young,Sales,9.6,5.9,8,2,Remote,85,159528.0,27,High
EMP3236,Patricia Simmons,Marketing,14.5,8.2,10,8,Onsite,66,232695.0,24,Medium
EMP3384,Glenn Lee,Support,10.0,8.0,5,9,Remote,97,85145.0,10,Medium
EMP3217,Curtis Thompson,Sales,13.9,4.1,6,5,Hybrid,57,90852.0,5,Medium
EMP3470,Nancy Schroeder,IT,7.6,3.6,1,11,Onsite,90,33375.0,18,Medium
EMP2405,Michael Horn,Support,4.5,3.8,5,12,Onsite,94,156594.0,21,Low
EMP1252,David Hernandez,Sales,12.5,8.5,1,11,Hybrid,48,160969.0,6,High
EMP4679,Charles Jacobs,Marketing,9.3,4.6,5,9,Hybrid,60,242828.0,18,Low
EMP1350,Janet Hammond,Support,13.3,6.7,6,0,Hybrid,71,60791.0,6,High
EMP5705,Sonya Johnson,Sales,13.1,7.5,10,4,Onsite,55,201681.0,20,High
EMP5714,Craig Stanley,HR,8.2,6.0,2,0,Onsite,62,fifty thousand,30,Low
EMP1457,Ernest Quinn,Operations,13.5,7.9,9,12,Onsite,50,42201.0,9,Medium
EMP4591,Randy Bennett,IT,5.5,7.3,5,2,Hybrid,90,172060.0,13,High
EMP1090,Robert Roberts,Operations,14.5,7.1,4,3,Onsite,87,151929.0,8,High
EMP5260,Jason Booker,HR,9.0,8.5,8,10,Onsite,83,160759.0,27,Low
EMP5264,James Martinez,Support,8.4,5.7,5,7,Hybrid,66,148478.0,2,High
EMP1026,Kelly Patel,it,11.2,6.9,1,6,Remote,86,113946.0,25,Low
EMP5087,Kathryn Hernandez,Operations,13.9,3.5,1,11,Remote,73,122503.0,25,High
EMP1181,Jessica Carter,Marketing,13.9,5.7,10,10,Onsite,52,109286.0,19,Low
EMP5477,Lauren Leonard,IT,5.2,8.0,3,0,Remote,50,131403.0,9,High
EMP3224,Nathan Durham,Finance,4.3,,9,4,Remote,64,247854.0,17,High
EMP2869,Richard Sweeney,HR,8.1,7.7,3,7,Onsite,80,125144.0,17,Medium
EMP5430,Michael Cook,Sales,6.3,6.2,5,7,Remote,73,216562.0,8,Low
EMP2921,Richard Sanchez,it,8.9,,8,4,Onsite,84,173124.0,12,High
EMP2174,Nancy Brooks,HR,13.9,8.7,8,10,Remote,74,88150.0,7,High
EMP2566,Shane Warren,HR,4.7,4.2,9,2,Hybrid,86,94897.0,2,Low
EMP2670,,Operations,9.5,8.1,2,1,Hybrid,55,67052.0,10,High
EMP5671,William Grant,Support,9.1,7.7,4,3,Remote,50,110537.0,14,High
EMP5600,Brian King,Finance,11.7,5.6,9,8,Onsite,73,127499.0,12,Medium
EMP3698,Kathleen Smith,Support,4.0,4.5,3,10,Remote,51,48961.0,29,High
EMP5816,Sandra Peterson,Support,14.3,4.1,3,0,Onsite,93,210125.0,12,High
EMP3366,Samantha Robinson,HR,14.3,5.6,3,1,Hybrid,51,64886.0,9,Medium
EMP4450,Savannah Burns,Marketing,11.0,3.1,3,12,Onsite,56,230913.0,5,High
EMP1069,Jared Lewis,Support,12.3,8.1,7,8,Onsite,87,217579.0,17,Low
EMP5370,Andrew Fletcher,Marketing,6.4,5.3,6,6,Hybrid,40,25978.0,21,High
EMP2736,Edward Hunter,Support,10.5,7.8,2,9,Remote,46,55794.0,30,Medium
EMP5153,,IT,15.0,5.6,5,10,Onsite,93,233220.0,25,Medium
EMP3678,Marissa Johnson,Support,11.3,6.1,7,0,Remote,60,69800.0,3,Low
EMP1964,Fernando Estrada,IT,6.3,3.3,5,5,Onsite,91,39558.0,23,High
EMP1203,Travis Saunders,Operations,12.7,5.7,2,7,Onsite,78,165523.0,0,High
EMP1589,,Marketing,5.8,8.8,1,12,Onsite,45,240811.0,4,Medium
EMP4918,Aaron Jackson,Finance,11.5,3.2,1,8,remote,78,131442.0,20,Medium
EMP5884,Tina Garza,Sales,13.9,,3,7,Hybrid,50,144160.0,20,Low
EMP1387,Ashley Snyder,Sales,13.8,7.6,1,5,Remote,91,137544.0,8,Medium
EMP1879,Carrie Flynn,IT,7.4,4.3,2,6,Remote,84,225022.0,25,Low
EMP2670,,Operations,9.5,8.1,2,1,Hybrid,55,67052.0,10,High
EMP2335,,Marketing,10.1,3.7,8,1,Hybrid,62,233077.0,29,High
EMP3802,Rachel Poole,Sales,9.3,4.5,4,0,Onsite,43,31044.0,29,High
EMP3859,Nicole Stanley,IT,12.2,8.3,3,1,Hybrid,60,39396.0,23,Medium
EMP5649,Monica West,it,5.4,3.5,7,12,Onsite,89,45120.0,22,High
EMP3259,Vanessa Mcguire,Support,6.6,4.0,6,11,Onsite,55,231923.0,18,Low
EMP1221,Zachary Edwards,IT,15.0,4.7,8,3,Hybrid,47,60580.0,27,Low
EMP4610,Alisha Hendricks,Sales,7.5,5.8,high,10,REMOTE,89,79515.0,1,Low
EMP4977,Kenneth Cole,Support,4.8,7.1,3,7,Remote,79,208025.0,13,High
EMP5074,Melissa Hernandez,Marketing,11.5,4.1,2,0,Hybrid,83,70127.0,19,High
